person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
27,53000,MORTGAGE,6.0,PERSONAL,A,5000,,0,0.09,N,5
31,83000,MORTGAGE,11.0,MEDICAL,A,7500,,0,0.09,N,10
28,55000,MORTGAGE,7.0,PERSONAL,A,8000,,0,0.15,N,9
27,80000,MORTGAGE,5.0,VENTURE,C,35000,,0,0.44,N,8
27,60000,RENT,11.0,PERSONAL,B,25000,,1,0.42,N,9
29,60000,MORTGAGE,,PERSONAL,C,14125,13.49,0,0.24,N,5
31,80000,RENT,6.0,VENTURE,A,10000,,0,0.13,N,9
27,90000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,15000,,0,0.17,N,6
32,32004,RENT,1.0,DEBTCONSOLIDATION,D,3400,,1,0.11,N,7
28,145000,MORTGAGE,9.0,MEDICAL,B,25000,,0,0.17,N,7
27,112548,MORTGAGE,11.0,VENTURE,A,24000,,0,0.21,N,5
30,70000,RENT,3.0,HOMEIMPROVEMENT,C,7200,,0,0.1,Y,5
32,32000,RENT,1.0,DEBTCONSOLIDATION,E,2600,,1,0.08,Y,9
30,130000,MORTGAGE,14.0,DEBTCONSOLIDATION,B,4000,,0,0.03,N,8
32,78500,RENT,4.0,EDUCATION,B,15000,,1,0.19,N,7
29,30000,RENT,,PERSONAL,E,10200,17.99,1,0.34,N,5
32,45000,MORTGAGE,,PERSONAL,B,7200,12.69,0,0.16,N,5
27,24000,RENT,2.0,MEDICAL,A,1450,,0,0.06,N,9
27,20000,RENT,4.0,PERSONAL,C,3250,,1,0.16,N,5
27,67000,MORTGAGE,1.0,VENTURE,A,4200,,0,0.06,N,7
30,50000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,10000,,0,0.2,N,8
35,17640,OWN,,PERSONAL,D,4000,16.29,1,0.23,N,8
29,56500,RENT,3.0,EDUCATION,B,7000,,1,0.12,N,9
29,85500,MORTGAGE,3.0,HOMEIMPROVEMENT,A,9500,,0,0.11,N,9
27,54000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,27575,,0,0.51,N,5
28,57360,MORTGAGE,3.0,PERSONAL,B,23000,,0,0.4,N,8
28,206000,RENT,2.0,HOMEIMPROVEMENT,C,24000,,0,0.12,N,10
28,78000,MORTGAGE,12.0,MEDICAL,B,13000,,0,0.17,N,9
34,91000,MORTGAGE,19.0,MEDICAL,B,15000,,0,0.16,N,8
30,42000,RENT,4.0,MEDICAL,B,14750,,1,0.35,N,8
29,81000,MORTGAGE,5.0,DEBTCONSOLIDATION,E,12000,,1,0.15,N,6
29,70000,RENT,2.0,EDUCATION,A,4350,,0,0.06,N,10
29,19200,OWN,7.0,PERSONAL,A,6000,,1,0.31,N,5
28,73000,RENT,3.0,DEBTCONSOLIDATION,C,1000,,0,0.01,N,7
35,115000,RENT,2.0,MEDICAL,A,14000,,0,0.12,N,5
27,62000,RENT,7.0,HOMEIMPROVEMENT,A,5000,,0,0.08,N,5
27,55200,OWN,4.0,PERSONAL,B,4000,,0,0.07,N,10
28,30000,RENT,4.0,DEBTCONSOLIDATION,A,8000,,0,0.27,N,8
31,37584,RENT,0.0,MEDICAL,B,3900,,0,0.1,N,10
32,61200,MORTGAGE,,PERSONAL,A,15000,6.99,0,0.25,N,9
35,130000,RENT,6.0,MEDICAL,B,4375,,0,0.03,N,8
33,60000,OWN,,EDUCATION,C,10000,13.98,0,0.17,Y,6
34,103363,MORTGAGE,4.0,VENTURE,B,15000,,0,0.15,N,5
30,10800,OWN,,PERSONAL,B,2400,9.99,1,0.22,N,7
29,39996,RENT,0.0,PERSONAL,C,4000,,0,0.1,Y,8
27,65000,RENT,0.0,HOMEIMPROVEMENT,B,12000,,0,0.18,N,7
30,51372,RENT,,MEDICAL,A,4500,6.39,0,0.09,N,10
28,110004,MORTGAGE,2.0,EDUCATION,B,15000,,0,0.14,N,5
27,42000,RENT,6.0,VENTURE,C,3000,,0,0.07,N,8
32,83196,RENT,1.0,EDUCATION,B,9350,,0,0.11,N,6
33,36500,MORTGAGE,4.0,PERSONAL,A,8500,,0,0.23,N,8
34,35000,RENT,9.0,EDUCATION,A,8000,,0,0.23,N,10
32,120000,MORTGAGE,13.0,EDUCATION,B,2000,,0,0.02,N,10
29,98850,RENT,6.0,DEBTCONSOLIDATION,A,12500,,0,0.13,N,10
33,75000,MORTGAGE,17.0,EDUCATION,C,12000,,0,0.16,Y,10
31,78000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,5000,,1,0.06,N,7
29,32400,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10625,,0,0.33,N,8
29,18000,RENT,,DEBTCONSOLIDATION,B,6400,10.37,1,0.36,N,6
30,24000,MORTGAGE,,MEDICAL,A,7000,6.62,0,0.29,N,9
29,180000,MORTGAGE,2.0,VENTURE,A,20000,,0,0.11,N,6
29,44000,RENT,14.0,EDUCATION,B,16000,,1,0.36,N,8
31,190000,MORTGAGE,15.0,DEBTCONSOLIDATION,C,24000,,0,0.13,N,6
28,115000,MORTGAGE,3.0,EDUCATION,A,18500,,0,0.16,N,9
31,58000,MORTGAGE,15.0,HOMEIMPROVEMENT,A,8875,,0,0.15,N,5
34,73000,MORTGAGE,7.0,PERSONAL,A,20675,,0,0.28,N,9
27,42000,RENT,1.0,EDUCATION,A,10000,,0,0.24,N,8
30,55536,MORTGAGE,14.0,MEDICAL,C,1000,,0,0.02,N,7
35,200000,RENT,7.0,MEDICAL,B,5000,,0,0.03,N,10
32,106000,MORTGAGE,3.0,VENTURE,A,10000,,0,0.09,N,9
30,46044,RENT,4.0,VENTURE,B,5000,,0,0.11,N,7
28,53544,RENT,12.0,MEDICAL,C,1800,,0,0.03,Y,8
32,43625,RENT,2.0,PERSONAL,B,1500,,0,0.03,N,10
28,105000,RENT,0.0,VENTURE,E,20000,,1,0.19,N,7
31,16656,MORTGAGE,,EDUCATION,C,2400,14.72,1,0.14,Y,5
28,84800,RENT,4.0,VENTURE,B,9000,,0,0.11,N,7
29,65000,MORTGAGE,7.0,MEDICAL,B,7000,,0,0.11,N,5
30,42000,OWN,,MEDICAL,C,4000,15.23,0,0.1,Y,5
28,30000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,15000,,0,0.5,N,8
35,54000,OWN,,MEDICAL,A,6000,6.62,0,0.11,N,5
29,30000,RENT,,VENTURE,C,7200,15.27,0,0.24,Y,8
28,55640,MORTGAGE,9.0,PERSONAL,C,5000,,0,0.09,N,6
30,32040,RENT,,PERSONAL,C,13275,,1,0.41,Y,6
34,113000,RENT,6.0,DEBTCONSOLIDATION,C,9600,,0,0.08,N,5
27,113000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,20000,,1,0.18,N,8
35,38000,RENT,3.0,VENTURE,B,8000,,0,0.21,N,9
28,86400,MORTGAGE,,MEDICAL,A,5000,7.9,0,0.06,N,5
33,24000,RENT,,DEBTCONSOLIDATION,D,1000,14.91,1,0.04,Y,10
30,66000,MORTGAGE,,VENTURE,A,12000,7.51,0,0.18,N,9
27,50000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,4000,,0,0.08,N,6
29,62000,RENT,13.0,DEBTCONSOLIDATION,C,9000,,0,0.15,N,7
28,78200,MORTGAGE,12.0,MEDICAL,D,20000,,1,0.22,Y,5
29,79200,MORTGAGE,,DEBTCONSOLIDATION,A,8000,5.42,0,0.1,N,5
33,102996,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6000,,0,0.06,N,8
33,72000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,6600,,0,0.09,N,9
30,70000,MORTGAGE,,VENTURE,B,10000,10.25,0,0.14,N,8
35,86000,OWN,5.0,PERSONAL,B,18000,,0,0.21,N,9
27,40000,RENT,4.0,VENTURE,D,10000,,0,0.25,Y,10
28,50000,MORTGAGE,0.0,MEDICAL,A,9000,,0,0.18,N,10
33,14076,RENT,,MEDICAL,A,4800,6.76,1,0.34,N,7
28,34000,RENT,,PERSONAL,A,5000,7.9,1,0.15,N,5
31,75000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,13800,,0,0.18,N,9
31,39996,RENT,4.0,EDUCATION,B,2400,,0,0.06,N,10
32,21120,RENT,0.0,VENTURE,A,10000,,1,0.47,N,10
31,83300,MORTGAGE,9.0,MEDICAL,D,10000,,1,0.1,Y,5
31,29000,RENT,14.0,HOMEIMPROVEMENT,C,15075,,1,0.52,N,7
30,25000,MORTGAGE,,DEBTCONSOLIDATION,B,7000,10.99,0,0.28,N,10
40,1200000,MORTGAGE,1.0,MEDICAL,A,10000,,0,0.01,N,16
36,900000,MORTGAGE,8.0,PERSONAL,B,6000,,0,0.01,N,12
36,69000,RENT,20.0,VENTURE,C,35000,,1,0.51,N,15
45,80000,RENT,10.0,MEDICAL,A,35000,,1,0.44,N,13
44,584800,MORTGAGE,4.0,MEDICAL,C,20000,,1,0.03,Y,16
39,403750,MORTGAGE,10.0,MEDICAL,B,35000,,1,0.07,N,11
44,67920,RENT,13.0,HOMEIMPROVEMENT,A,32400,,1,0.48,N,13
47,12000,OWN,,MEDICAL,B,1950,12.69,1,0.16,N,12
38,12000,OWN,,DEBTCONSOLIDATION,A,4800,7.29,1,0.4,N,12
40,56448,RENT,,HOMEIMPROVEMENT,F,28000,18.62,1,0.5,N,14
45,225000,MORTGAGE,9.0,PERSONAL,C,10000,,0,0.04,Y,11
44,210000,MORTGAGE,,VENTURE,B,25000,10.37,0,0.12,N,14
37,200004,MORTGAGE,0.0,PERSONAL,C,5000,,0,0.02,N,12
47,55250,RENT,9.0,MEDICAL,D,25000,,1,0.38,Y,13
42,14400,OWN,3.0,MEDICAL,A,3500,,1,0.24,N,11
49,142800,MORTGAGE,3.0,MEDICAL,B,24000,,1,0.14,N,14
37,114000,RENT,10.0,VENTURE,F,25000,,0,0.22,N,13
36,145000,RENT,0.0,MEDICAL,B,25000,,0,0.17,N,15
38,87000,RENT,3.0,HOMEIMPROVEMENT,B,24250,,0,0.28,N,12
36,16908,MORTGAGE,,MEDICAL,A,3000,5.42,1,0.18,N,11
40,125000,RENT,1.0,DEBTCONSOLIDATION,B,24250,,0,0.19,N,17
38,17760,OWN,,MEDICAL,C,2800,,1,0.16,N,16
47,18000,MORTGAGE,,PERSONAL,A,3000,5.42,1,0.17,N,12
37,38400,RENT,6.0,EDUCATION,D,23500,,1,0.61,Y,16
48,19200,OWN,1.0,EDUCATION,C,7000,,1,0.36,Y,12
40,50004,RENT,3.0,DEBTCONSOLIDATION,B,20000,,1,0.4,N,17
36,20112,MORTGAGE,,MEDICAL,A,3900,5.99,0,0.19,N,12
40,21408,MORTGAGE,,HOMEIMPROVEMENT,B,1500,11.12,0,0.07,N,14
37,92000,RENT,,DEBTCONSOLIDATION,D,20000,14.46,1,0.22,N,15
36,130000,RENT,11.0,EDUCATION,E,20000,,0,0.15,Y,14
40,172800,RENT,9.0,DEBTCONSOLIDATION,B,20000,,0,0.12,N,13
42,889000,RENT,13.0,EDUCATION,A,20000,,0,0.02,N,17
42,150000,RENT,19.0,MEDICAL,C,18400,,0,0.12,N,17
41,24000,MORTGAGE,5.0,MEDICAL,A,1500,,0,0.06,N,15
39,73500,RENT,1.0,EDUCATION,C,18000,,0,0.24,Y,15
44,24000,MORTGAGE,,HOMEIMPROVEMENT,D,7750,15.58,0,0.32,Y,13
47,24000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,5100,,0,0.21,Y,16
39,43680,RENT,9.0,MEDICAL,B,16000,,1,0.37,N,16
37,60000,RENT,21.0,DEBTCONSOLIDATION,B,16000,,0,0.27,N,15
37,25700,MORTGAGE,5.0,EDUCATION,D,1600,,0,0.06,N,14
42,22000,RENT,,DEBTCONSOLIDATION,A,1000,7.29,0,0.05,N,13
41,28800,RENT,2.0,EDUCATION,C,1000,,0,0.03,N,13
44,17112,RENT,,DEBTCONSOLIDATION,A,1200,7.66,0,0.07,N,14
36,19200,RENT,,DEBTCONSOLIDATION,B,1200,9.62,0,0.06,N,14
43,28000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,6250,,1,0.22,Y,13
43,51600,RENT,,VENTURE,B,1500,11.86,0,0.03,N,11
41,14400,RENT,,PERSONAL,B,1800,,0,0.13,N,17
49,28800,MORTGAGE,5.0,MEDICAL,A,12000,,0,0.42,N,16
43,11340,RENT,4.0,EDUCATION,C,1950,,1,0.17,N,11
39,12000,RENT,,VENTURE,B,2000,10.65,1,0.17,N,11
37,29000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,7750,,0,0.27,N,16
44,25209,RENT,6.0,MEDICAL,C,2000,,0,0.08,Y,13
39,28500,RENT,1.0,VENTURE,B,2000,,0,0.07,N,14
36,122000,RENT,2.0,HOMEIMPROVEMENT,A,15000,,0,0.12,N,17
39,30000,MORTGAGE,,EDUCATION,A,10375,8.9,0,0.35,N,13
37,528000,RENT,4.0,VENTURE,D,15000,,0,0.03,N,12
37,48000,RENT,0.0,DEBTCONSOLIDATION,B,14725,,1,0.31,N,11
37,30000,MORTGAGE,15.0,HOMEIMPROVEMENT,A,8000,,0,0.27,N,17
36,372000,RENT,4.0,DEBTCONSOLIDATION,E,2000,,1,0.01,Y,14
38,30000,RENT,2.0,DEBTCONSOLIDATION,C,2200,,0,0.07,Y,11
36,52500,RENT,,HOMEIMPROVEMENT,A,2250,5.42,0,0.04,N,14
40,15864,RENT,,MEDICAL,B,2375,11.11,0,0.15,N,12
37,14000,RENT,0.0,DEBTCONSOLIDATION,B,2400,,1,0.17,N,11
47,30000,OWN,1.0,EDUCATION,C,8000,,0,0.27,N,17
40,35000,RENT,17.0,EDUCATION,A,2400,,0,0.07,N,16
44,30160,MORTGAGE,4.0,PERSONAL,C,7500,,0,0.25,N,16
42,38400,RENT,4.0,MEDICAL,B,13000,,1,0.34,N,11
41,32000,MORTGAGE,2.0,PERSONAL,C,6000,,0,0.19,N,12
37,17520,RENT,1.0,VENTURE,A,3000,,1,0.17,N,16
41,21000,RENT,0.0,MEDICAL,B,3000,,0,0.14,N,15
38,30132,RENT,,EDUCATION,C,3000,13.85,1,0.1,N,14
41,37000,RENT,2.0,MEDICAL,B,3000,,0,0.08,N,16
40,33000,MORTGAGE,2.0,MEDICAL,B,1000,,0,0.03,N,16
39,38500,RENT,0.0,MEDICAL,B,3000,,0,0.08,N,16
41,33240,OWN,,MEDICAL,A,1000,7.29,0,0.03,N,17
38,47000,RENT,2.0,VENTURE,A,3000,,0,0.06,N,11
36,33600,OWN,,VENTURE,E,15000,18.39,0,0.45,N,16
36,33600,OWN,,PERSONAL,A,3000,8.49,0,0.09,N,14
42,33600,MORTGAGE,11.0,VENTURE,C,5000,,0,0.15,N,11
38,34000,OWN,,HOMEIMPROVEMENT,C,11000,13.98,0,0.32,Y,17
43,34000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,9800,,0,0.29,N,17
40,34560,MORTGAGE,3.0,MEDICAL,B,10000,,0,0.29,N,12
37,49000,RENT,2.0,DEBTCONSOLIDATION,C,3000,,1,0.06,Y,14
37,55000,RENT,4.0,PERSONAL,B,3000,,0,0.05,N,14
37,35000,OWN,,MEDICAL,A,16000,8.9,0,0.46,N,11
36,35000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,7500,,0,0.21,N,13
47,35000,OWN,9.0,PERSONAL,B,2500,,0,0.07,N,12
37,63000,RENT,1.0,DEBTCONSOLIDATION,C,3200,,0,0.05,N,11
45,35000,OTHER,6.0,PERSONAL,B,4800,,0,0.14,N,12
45,35004,MORTGAGE,5.0,DEBTCONSOLIDATION,C,10000,,0,0.29,Y,17
39,40000,RENT,1.0,MEDICAL,A,3300,,0,0.08,N,13
40,10200,RENT,,HOMEIMPROVEMENT,B,3550,11.49,1,0.35,N,15
37,63000,RENT,2.0,DEBTCONSOLIDATION,B,11000,,0,0.17,N,16
40,30000,RENT,2.0,VENTURE,B,10625,,1,0.35,N,17
42,38000,MORTGAGE,9.0,MEDICAL,A,6500,,0,0.17,N,14
46,140000,RENT,12.0,VENTURE,B,3725,,0,0.03,N,17
37,21600,RENT,4.0,DEBTCONSOLIDATION,D,3800,,1,0.18,Y,13
36,54000,RENT,14.0,PERSONAL,C,3800,,1,0.07,N,15
37,78000,RENT,0.0,VENTURE,A,3900,,0,0.05,N,16
50,19200,RENT,2.0,EDUCATION,F,4000,,1,0.21,N,12
36,38208,MORTGAGE,2.0,VENTURE,D,1500,,0,0.04,Y,15
44,38400,MORTGAGE,9.0,HOMEIMPROVEMENT,A,2500,,0,0.07,N,17
36,38795,MORTGAGE,,HOMEIMPROVEMENT,B,2000,,0,0.05,N,13
36,33000,RENT,2.0,PERSONAL,B,4000,,1,0.12,N,17
39,33996,RENT,6.0,MEDICAL,D,4000,,1,0.12,N,13
46,33099,MORTGAGE,2.0,MEDICAL,E,12000,,1,0.36,N,14
37,39600,MORTGAGE,17.0,HOMEIMPROVEMENT,A,6000,,0,0.15,N,17
37,63000,RENT,0.0,HOMEIMPROVEMENT,B,4000,,0,0.06,N,13
49,86400,RENT,0.0,MEDICAL,C,4000,,0,0.05,N,17
37,53976,RENT,,VENTURE,D,4400,15.62,1,0.08,Y,11
36,40000,MORTGAGE,2.0,EDUCATION,A,6000,,0,0.15,N,15
37,40000,OWN,16.0,HOMEIMPROVEMENT,B,5000,,0,0.13,N,12
38,42000,RENT,0.0,DEBTCONSOLIDATION,B,4600,,0,0.11,N,16
38,47004,RENT,2.0,MEDICAL,C,4775,,0,0.1,N,13
36,40000,RENT,0.0,VENTURE,B,4800,,0,0.12,N,15
40,41760,MORTGAGE,,MEDICAL,A,18000,5.79,0,0.43,N,14
47,140000,RENT,4.0,VENTURE,C,10000,,0,0.07,Y,13
43,36000,MORTGAGE,,HOMEIMPROVEMENT,A,4000,6.62,1,0.11,N,16
39,42000,MORTGAGE,,PERSONAL,A,5000,8.49,0,0.12,N,11
43,42000,MORTGAGE,3.0,VENTURE,B,20000,,0,0.48,N,13
36,42000,MORTGAGE,16.0,HOMEIMPROVEMENT,C,12000,,0,0.29,N,15
39,36000,RENT,3.0,MEDICAL,A,5000,,0,0.14,N,16
39,37000,RENT,6.0,PERSONAL,A,5000,,0,0.14,N,17
41,39000,RENT,0.0,VENTURE,B,5000,,0,0.13,N,15
48,36655,MORTGAGE,,HOMEIMPROVEMENT,B,15000,12.69,1,0.41,N,16
45,34000,RENT,1.0,EDUCATION,A,5000,,1,0.15,N,11
36,43200,MORTGAGE,13.0,DEBTCONSOLIDATION,B,11000,,0,0.25,N,12
45,43800,RENT,0.0,EDUCATION,B,5000,,1,0.11,N,14
36,43776,MORTGAGE,,DEBTCONSOLIDATION,A,6000,7.88,0,0.14,N,15
36,26000,RENT,,DEBTCONSOLIDATION,B,8500,10.62,1,0.33,N,14
39,45000,MORTGAGE,4.0,VENTURE,A,8625,,0,0.19,N,13
39,52273,RENT,3.0,EDUCATION,B,5000,,0,0.1,N,17
43,45000,OWN,,MEDICAL,B,2000,11.49,0,0.04,N,17
50,45600,MORTGAGE,,PERSONAL,A,5000,7.9,0,0.11,N,16
41,23400,RENT,2.0,VENTURE,B,5375,,0,0.23,N,16
37,27000,RENT,4.0,MEDICAL,B,5500,,0,0.2,N,12
37,47000,MORTGAGE,4.0,PERSONAL,A,7000,,0,0.15,N,11
38,170000,RENT,0.0,VENTURE,A,5500,,0,0.03,N,13
38,34000,RENT,4.0,MEDICAL,B,5750,,0,0.17,N,16
39,48000,MORTGAGE,,DEBTCONSOLIDATION,A,3000,5.42,0,0.06,N,11
37,42000,MORTGAGE,,DEBTCONSOLIDATION,A,3000,6.17,1,0.07,N,13
38,48000,OWN,,VENTURE,A,7600,7.88,0,0.16,N,11
46,48000,MORTGAGE,0.0,PERSONAL,A,9600,,0,0.2,N,17
36,49000,OWN,,PERSONAL,D,4200,16.02,0,0.09,Y,13
50,36000,RENT,13.0,MEDICAL,B,6000,,0,0.17,N,11
45,36000,RENT,2.0,EDUCATION,C,6000,,0,0.17,N,12
40,32400,RENT,,HOMEIMPROVEMENT,A,6000,7.9,1,0.19,N,15
44,39684,RENT,4.0,PERSONAL,B,6000,,0,0.15,N,15
36,49896,MORTGAGE,8.0,VENTURE,A,2800,,0,0.06,N,17
44,43200,RENT,,MEDICAL,A,6000,5.42,0,0.14,N,11
37,45000,RENT,11.0,PERSONAL,B,6000,,0,0.13,N,16
38,48000,RENT,7.0,MEDICAL,B,6000,,0,0.13,N,17
36,44000,RENT,2.0,HOMEIMPROVEMENT,E,6000,,1,0.14,N,12
40,44000,RENT,0.0,PERSONAL,A,6000,,1,0.14,N,12
38,50000,MORTGAGE,8.0,PERSONAL,B,10000,,0,0.2,N,15
45,54981,RENT,2.0,MEDICAL,A,6000,,0,0.11,N,17
47,50000,MORTGAGE,3.0,EDUCATION,C,4000,,0,0.08,Y,12
43,50000,MORTGAGE,11.0,MEDICAL,A,11500,,0,0.23,N,12
42,50000,MORTGAGE,5.0,EDUCATION,B,7000,,0,0.14,N,12
37,50000,MORTGAGE,6.0,MEDICAL,B,16000,,0,0.32,N,12
40,50000,MORTGAGE,1.0,EDUCATION,B,12000,,0,0.24,N,15
44,50000,OWN,6.0,VENTURE,C,8500,,0,0.17,N,15
38,50000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,3000,,0,0.06,N,17
43,72600,RENT,2.0,PERSONAL,A,6000,,0,0.08,N,15
47,50004,MORTGAGE,22.0,VENTURE,A,8000,,0,0.16,N,15
45,54000,RENT,3.0,EDUCATION,C,7000,,1,0.13,N,16
37,52000,MORTGAGE,1.0,VENTURE,A,15000,,0,0.29,N,14
36,52000,MORTGAGE,20.0,VENTURE,A,8325,,0,0.16,N,17
45,52000,MORTGAGE,11.0,EDUCATION,A,14000,,0,0.27,N,16
40,52200,MORTGAGE,3.0,PERSONAL,D,4000,,0,0.08,N,15
36,50000,RENT,5.0,EDUCATION,A,6500,,0,0.13,N,15
39,52000,RENT,5.0,PERSONAL,B,6500,,0,0.13,N,12
41,53000,MORTGAGE,20.0,VENTURE,C,11000,,0,0.21,Y,14
37,29000,RENT,,PERSONAL,B,6725,8.88,0,0.23,N,16
43,35000,RENT,,PERSONAL,A,6400,8.9,0,0.18,N,14
39,76644,RENT,2.0,VENTURE,A,6400,,0,0.08,N,15
37,54000,MORTGAGE,10.0,HOMEIMPROVEMENT,D,8000,,0,0.15,Y,15
40,25000,RENT,0.0,VENTURE,C,7000,,0,0.28,N,15
36,54000,MORTGAGE,5.0,MEDICAL,A,5000,,0,0.09,N,16
39,32400,RENT,3.0,MEDICAL,B,7000,,0,0.22,N,16
37,54538,MORTGAGE,21.0,VENTURE,B,20000,,0,0.37,N,15
36,55000,MORTGAGE,13.0,EDUCATION,A,3000,,0,0.05,N,14
36,55000,MORTGAGE,2.0,PERSONAL,A,12000,,0,0.22,N,13
39,23000,RENT,,MEDICAL,A,7200,,1,0.31,N,17
48,55000,MORTGAGE,7.0,HOMEIMPROVEMENT,C,10000,,0,0.18,Y,11
36,55000,OWN,6.0,MEDICAL,C,9000,,0,0.16,N,16
36,60000,RENT,1.0,PERSONAL,C,7200,,0,0.12,Y,12
46,56000,MORTGAGE,1.0,EDUCATION,A,6000,,0,0.11,N,16
37,56500,MORTGAGE,4.0,EDUCATION,B,10000,,0,0.18,N,13
38,57000,OWN,,HOMEIMPROVEMENT,D,15000,17.27,0,0.26,N,16
43,57000,MORTGAGE,0.0,EDUCATION,A,2725,,0,0.05,N,12
37,48000,RENT,5.0,PERSONAL,A,7500,,0,0.16,N,13
50,50000,RENT,7.0,HOMEIMPROVEMENT,C,7500,,0,0.15,Y,16
36,54000,RENT,2.0,HOMEIMPROVEMENT,A,7500,,1,0.14,N,14
41,57253,MORTGAGE,,DEBTCONSOLIDATION,A,8500,5.79,0,0.15,N,11
36,57600,OWN,,EDUCATION,A,4000,,0,0.07,N,15
37,52700,RENT,1.0,VENTURE,C,7700,,0,0.15,N,13
37,29808,RENT,4.0,VENTURE,C,7750,,1,0.26,Y,17
44,43000,RENT,3.0,DEBTCONSOLIDATION,B,7800,,0,0.18,N,13
39,24000,RENT,,VENTURE,C,8000,13.8,1,0.33,N,12
37,59000,MORTGAGE,7.0,MEDICAL,A,11000,,0,0.19,N,17
38,30000,RENT,6.0,MEDICAL,A,8000,,0,0.27,N,14
37,33600,RENT,3.0,PERSONAL,B,8000,,0,0.24,N,17
36,33996,RENT,12.0,PERSONAL,A,8000,,0,0.24,N,15
36,34000,RENT,2.0,DEBTCONSOLIDATION,B,8000,,0,0.24,N,16
38,60000,MORTGAGE,,DEBTCONSOLIDATION,A,12000,7.66,0,0.2,N,15
37,47004,RENT,5.0,EDUCATION,B,8000,,0,0.17,N,12
43,50000,RENT,,HOMEIMPROVEMENT,A,8000,7.49,0,0.16,N,16
37,50000,RENT,1.0,DEBTCONSOLIDATION,C,8000,,0,0.16,N,16
47,44004,RENT,2.0,MEDICAL,B,8000,,1,0.18,N,11
38,53052,RENT,0.0,MEDICAL,B,8000,,0,0.15,N,13
36,53126,RENT,1.0,MEDICAL,D,8000,,1,0.15,N,14
44,60000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,15000,,0,0.25,N,13
39,60197,RENT,6.0,PERSONAL,A,5200,,0,0.09,N,11
46,27600,RENT,1.0,MEDICAL,B,5050,,0,0.18,N,11
49,60000,OWN,7.0,PERSONAL,C,7000,,0,0.12,N,13
37,20004,RENT,0.0,DEBTCONSOLIDATION,B,5000,,0,0.25,N,12
41,61000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,15000,,0,0.25,N,11
41,61000,MORTGAGE,16.0,PERSONAL,B,8500,,0,0.14,N,14
38,55000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,25000,,1,0.45,Y,14
40,62000,OWN,5.0,DEBTCONSOLIDATION,D,4800,,0,0.08,N,16
46,135000,RENT,7.0,VENTURE,C,8000,,0,0.06,Y,14
40,164000,RENT,11.0,DEBTCONSOLIDATION,A,8000,,0,0.05,N,17
36,56900,MORTGAGE,16.0,VENTURE,G,6200,,1,0.11,N,11
39,63000,MORTGAGE,0.0,PERSONAL,A,15000,,0,0.24,N,15
36,64064,MORTGAGE,4.0,VENTURE,B,9500,,0,0.15,N,15
49,50000,RENT,4.0,DEBTCONSOLIDATION,B,9200,,0,0.18,N,16
43,59004,MORTGAGE,13.0,PERSONAL,D,15000,,1,0.25,Y,13
41,65500,MORTGAGE,12.0,VENTURE,A,3000,,0,0.05,N,15
44,67000,MORTGAGE,28.0,HOMEIMPROVEMENT,B,3000,,0,0.04,N,14
43,61000,MORTGAGE,3.0,DEBTCONSOLIDATION,E,16000,,1,0.26,Y,17
42,25000,RENT,,MEDICAL,A,10000,6.99,1,0.4,N,17
38,67870,MORTGAGE,6.0,DEBTCONSOLIDATION,B,5000,,0,0.07,N,15
40,31504,RENT,13.0,MEDICAL,E,10000,,1,0.32,N,13
36,35000,RENT,1.0,VENTURE,B,10000,,0,0.29,N,15
38,29000,RENT,2.0,DEBTCONSOLIDATION,D,10000,,1,0.34,N,16
37,69996,MORTGAGE,10.0,PERSONAL,B,5000,,0,0.07,N,16
48,40000,RENT,3.0,MEDICAL,A,10000,,0,0.25,N,17
37,70000,MORTGAGE,0.0,VENTURE,B,10000,,0,0.14,N,11
39,70000,OWN,0.0,VENTURE,A,8000,,0,0.11,N,12
39,64000,MORTGAGE,2.0,DEBTCONSOLIDATION,E,8750,,1,0.14,Y,13
48,12000,RENT,4.0,MEDICAL,A,4200,,1,0.35,N,14
44,57000,RENT,1.0,MEDICAL,B,4200,,0,0.07,N,13
44,71000,MORTGAGE,11.0,EDUCATION,A,9000,,0,0.13,N,11
